39;[9.86337755e-01 2.49731848e-03 1.64716715e-01 4.17551141e+00] [-0.00195002  0.99999203 -0.0034843  -0.38114165] [-1.64724104e-01  3.11549456e-03  9.86334762e-01  2.10260578e+01] [0. 0. 0. 1.];[ 9.87632912e-01 -2.47431102e-03  1.56764500e-01  4.49038358e+00] [ 0.00340454  0.99997815 -0.00566571 -0.41100988] [-1.56747057e-01  6.12934879e-03  9.87619760e-01  2.28015022e+01] [0. 0. 0. 1.]
40;[ 9.87728556e-01 -3.12735741e-03  1.56149027e-01  4.50292740e+00] [ 0.0039741   0.99997904 -0.00511075 -0.42501234] [-1.56129771e-01  5.66858647e-03  9.87720285e-01  2.27622433e+01] [0. 0. 0. 1.];[ 9.88064807e-01 -1.14222772e-04  1.54038708e-01  4.64708012e+00] [ 0.0015003   0.99995943 -0.00888205 -0.43214806] [-1.54031444e-01  9.00714864e-03  9.88024891e-01  2.36598157e+01] [0. 0. 0. 1.]
41;[ 9.87728556e-01 -3.12735741e-03  1.56149027e-01  4.50292740e+00] [ 0.0039741   0.99997904 -0.00511075 -0.42501234] [-1.56129771e-01  5.66858647e-03  9.87720285e-01  2.27622433e+01] [0. 0. 0. 1.];[9.88370811e-01 1.23075476e-03 1.52057965e-01 4.81200060e+00] [ 2.77663617e-04  9.99950971e-01 -9.89838992e-03 -4.50643881e-01] [-1.52062692e-01  9.82550064e-03  9.88322011e-01  2.45352623e+01] [0. 0. 0. 1.]
42;[9.88314186e-01 1.08722369e-03 1.52426667e-01 4.79261354e+00] [ 4.25582048e-04  9.99950984e-01 -9.89183326e-03 -4.47424702e-01] [-1.52429950e-01  9.84110918e-03  9.88265280e-01  2.45093459e+01] [0. 0. 0. 1.];[ 9.88450989e-01 -2.21404709e-03  1.51524721e-01  4.95528475e+00] [ 0.0035987   0.99995423 -0.00886453 -0.47230358] [-1.51498160e-01  9.30744454e-03  9.88413719e-01  2.54518901e+01] [0. 0. 0. 1.]
43;[9.88314186e-01 1.08722369e-03 1.52426667e-01 4.79261354e+00] [ 4.25582048e-04  9.99950984e-01 -9.89183326e-03 -4.47424702e-01] [-1.52429950e-01  9.84110918e-03  9.88265280e-01  2.45093459e+01] [0. 0. 0. 1.];[9.88517989e-01 1.42266678e-04 1.51103158e-01 5.10920472e+00] [ 0.00136553  0.99995031 -0.00987478 -0.47178186] [-1.51097055e-01  9.96773427e-03  9.88468676e-01  2.63265010e+01] [0. 0. 0. 1.]
44;[9.88517989e-01 1.42266678e-04 1.51103158e-01 5.10920472e+00] [ 0.00136553  0.99995031 -0.00987478 -0.47178186] [-1.51097055e-01  9.96773427e-03  9.88468676e-01  2.63265010e+01] [0. 0. 0. 1.];[9.88276687e-01 1.72648515e-03 1.52663712e-01 5.25817174e+00] [ 3.09361479e-04  9.99911360e-01 -1.33107392e-02 -4.96590293e-01] [-1.52673161e-01  1.32019215e-02  9.88188553e-01  2.72086014e+01] [0. 0. 0. 1.]
45;[ 9.88437045e-01 -1.08900247e-03  1.51627905e-01  5.08052421e+00] [ 0.0025406   0.99995278 -0.00938003 -0.47506862] [-1.51610531e-01  9.65679458e-03  9.88393137e-01  2.62941543e+01] [0. 0. 0. 1.];[9.88222962e-01 2.57114844e-03 1.52999235e-01 5.37986281e+00] [-1.39712538e-04  9.99873570e-01 -1.59004470e-02 -5.26265125e-01] [-1.53020774e-01  1.56918109e-02  9.88098381e-01  2.80954748e+01] [0. 0. 0. 1.]
46;[9.88090352e-01 2.83488644e-03 1.53848694e-01 5.34918415e+00] [-2.68665140e-04  9.99860536e-01 -1.66983910e-02 -5.06909875e-01] [-1.53874576e-01  1.64581853e-02  9.87953310e-01  2.80484196e+01] [0. 0. 0. 1.];[9.88144021e-01 1.85254563e-03 1.53518604e-01 5.54002019e+00] [ 4.53251606e-04  9.99887641e-01 -1.49833003e-02 -5.41044279e-01] [-1.53529112e-01  1.48752411e-02  9.88032155e-01  2.90246197e+01] [0. 0. 0. 1.]
47;[9.88090352e-01 2.83488644e-03 1.53848694e-01 5.34918415e+00] [-2.68665140e-04  9.99860536e-01 -1.66983910e-02 -5.06909875e-01] [-1.53874576e-01  1.64581853e-02  9.87953310e-01  2.80484196e+01] [0. 0. 0. 1.];[ 9.87786444e-01 -8.60832875e-04  1.55811427e-01  5.65444105e+00] [ 0.00214047  0.99996535 -0.00804515 -0.54673422] [-1.55799102e-01  8.28040061e-03  9.87754056e-01  2.98684391e+01] [0. 0. 0. 1.]
48;[ 9.87786444e-01 -8.60832875e-04  1.55811427e-01  5.65444105e+00] [ 0.00214047  0.99996535 -0.00804515 -0.54673422] [-1.55799102e-01  8.28040061e-03  9.87754056e-01  2.98684391e+01] [0. 0. 0. 1.];[ 9.87662328e-01 -1.15712831e-03  1.56594340e-01  5.80323237e+00] [ 0.00148929  0.99999688 -0.00200385 -0.55079729] [-1.56591533e-01  2.21233883e-03  9.87660973e-01  3.08133491e+01] [0. 0. 0. 1.]
49;[ 9.87716620e-01 -7.96123586e-04  1.56253783e-01  5.64488620e+00] [ 0.00205792  0.99996657 -0.00791373 -0.54611224] [-1.56242259e-01  8.13807677e-03  9.87685237e-01  2.98016863e+01] [0. 0. 0. 1.];[ 9.87607223e-01 -1.25741119e-03  1.56940730e-01  5.98487891e+00] [ 1.28845680e-03  9.99999165e-01 -9.60815239e-05 -5.78293080e-01] [-1.56940478e-01  2.97102158e-04  9.87608018e-01  3.16646068e+01] [0. 0. 0. 1.]
50;[ 9.87607223e-01 -1.25741119e-03  1.56940730e-01  5.98487891e+00] [ 1.28845680e-03  9.99999165e-01 -9.60815239e-05 -5.78293080e-01] [-1.56940478e-01  2.97102158e-04  9.87608018e-01  3.16646068e+01] [0. 0. 0. 1.];[ 9.87620891e-01 -7.70305362e-04  1.56857841e-01  6.16087378e+00] [ 0.0015265   0.99998779 -0.00470051 -0.55956962] [-1.56852305e-01  4.88176639e-03  9.87610005e-01  3.25542152e+01] [0. 0. 0. 1.]
51;[ 9.87491031e-01 -7.74554645e-04  1.57673280e-01  5.95457094e+00] [ 7.89467547e-04  9.99999688e-01 -3.19503669e-05 -5.82282220e-01] [-1.57673206e-01  1.56028639e-04  9.87491334e-01  3.16284638e+01] [0. 0. 0. 1.];[ 9.87362589e-01 -5.88493646e-05  1.58477489e-01  6.27368761e+00] [ 0.00127783  0.99997038 -0.00758993 -0.58709739] [-1.58472349e-01  7.69652219e-03  9.87333418e-01  3.34611216e+01] [0. 0. 0. 1.]
52;[ 9.87362589e-01 -5.88493646e-05  1.58477489e-01  6.27368761e+00] [ 0.00127783  0.99997038 -0.00758993 -0.58709739] [-1.58472349e-01  7.69652219e-03  9.87333418e-01  3.34611216e+01] [0. 0. 0. 1.];[ 9.87361112e-01 -1.40395178e-03  1.58480484e-01  6.44100287e+00] [ 0.00306983  0.99994258 -0.01026724 -0.61609959] [-1.58456969e-01  1.06239787e-02  9.87308726e-01  3.43899221e+01] [0. 0. 0. 1.]
53;[9.87302008e-01 6.83677324e-04 1.58853005e-01 6.25398408e+00] [ 5.36783680e-04  9.99970671e-01 -7.63992393e-03 -5.90682350e-01] [-1.58853570e-01  7.62818194e-03  9.87272685e-01  3.34195572e+01] [0. 0. 0. 1.];[ 9.87382158e-01 -1.43740835e-03  1.58349005e-01  6.58872185e+00] [ 0.00338062  0.99992225 -0.01200302 -0.64302115] [-1.58319440e-01  1.23868866e-02  9.87310245e-01  3.52743595e+01] [0. 0. 0. 1.]
54;[ 9.87382158e-01 -1.43740835e-03  1.58349005e-01  6.58872185e+00] [ 0.00338062  0.99992225 -0.01200302 -0.64302115] [-1.58319440e-01  1.23868866e-02  9.87310245e-01  3.52743595e+01] [0. 0. 0. 1.];[ 9.87509403e-01 -1.73976755e-03  1.57550475e-01  6.74372926e+00] [ 0.00378861  0.99991211 -0.01270497 -0.64370002] [-1.57514525e-01  1.31431787e-02  9.87429203e-01  3.62161160e+01] [0. 0. 0. 1.]
55;[ 9.87336537e-01 -1.71459265e-03  1.58630458e-01  6.57746932e+00] [ 0.00370632  0.99991796 -0.01226078 -0.63346449] [-1.58596423e-01  1.26934488e-02  9.87261896e-01  3.52380906e+01] [0. 0. 0. 1.];[ 9.87657923e-01 -4.58905994e-03  1.56559148e-01  6.91162442e+00] [ 0.00667911  0.99989543 -0.01282641 -0.67203301] [-1.56483915e-01  1.37137768e-02  9.87585296e-01  3.71412968e+01] [0. 0. 0. 1.]
56;[ 9.87657923e-01 -4.58905994e-03  1.56559148e-01  6.91162442e+00] [ 0.00667911  0.99989543 -0.01282641 -0.67203301] [-1.56483915e-01  1.37137768e-02  9.87585296e-01  3.71412968e+01] [0. 0. 0. 1.];[ 0.98793656 -0.00797037  0.15465392  7.08236028] [ 0.01001162  0.99987269 -0.0124245  -0.68557151] [-1.54535205e-01  1.38229531e-02  9.87890579e-01  3.81548630e+01] [0. 0. 0. 1.]
57;[ 9.87605030e-01 -4.57042865e-03  1.56893008e-01  6.89834655e+00] [ 0.00663501  0.99989812 -0.01263794 -0.67358139] [-1.56819264e-01  1.35222785e-02  9.87534742e-01  3.71061255e+01] [0. 0. 0. 1.];[ 0.98785833 -0.00918306  0.15508575  7.21001442] [ 0.01139323  0.99984573 -0.01336844 -0.66926951] [-1.54939065e-01  1.49730516e-02  9.87810556e-01  3.90604377e+01] [0. 0. 0. 1.]
58;[ 0.98787027 -0.00913634  0.15501242  7.20343831] [ 0.01131029  0.99984959 -0.01314818 -0.6807564 ] [-1.54868982e-01  1.47419349e-02  9.87825022e-01  3.90562711e+01] [0. 0. 0. 1.];[ 0.9882391  -0.01168861  0.15246922  7.38755771] [ 0.0135031   0.99984974 -0.01087067 -0.68292207] [-1.52319242e-01  1.28016319e-02  9.88248434e-01  3.99312669e+01] [0. 0. 0. 1.]
59;[ 0.98787027 -0.00913634  0.15501242  7.20343831] [ 0.01131029  0.99984959 -0.01314818 -0.6807564 ] [-1.54868982e-01  1.47419349e-02  9.87825022e-01  3.90562711e+01] [0. 0. 0. 1.];[ 0.98875528 -0.01113612  0.14912738  7.58869354] [ 0.01225888  0.999903   -0.00661169 -0.71625228] [-1.49039290e-01  8.36548256e-03  9.88795888e-01  4.09826377e+01] [0. 0. 0. 1.]
60;[ 0.98875528 -0.01113612  0.14912738  7.58869354] [ 0.01225888  0.999903   -0.00661169 -0.71625228] [-1.49039290e-01  8.36548256e-03  9.88795888e-01  4.09826377e+01] [0. 0. 0. 1.];[ 0.98906877 -0.01205457  0.14696142  7.76142189] [ 0.01237658  0.99992259 -0.00127693 -0.72629512] [-1.46934654e-01  3.08185206e-03  9.89141400e-01  4.19629789e+01] [0. 0. 0. 1.]
61;[ 0.9885666  -0.01089539  0.15039071  7.53546313] [ 0.01196559  0.99990911 -0.00621298 -0.72539552] [-1.50309351e-01  7.94145653e-03  9.88607117e-01  4.09632586e+01] [0. 0. 0. 1.];[ 0.98900416 -0.01381389  0.14724111  7.85765789] [ 0.01311728  0.99989771  0.00570105 -0.76108766] [-1.47304799e-01 -3.70696352e-03  9.89084200e-01  4.29236684e+01] [0. 0. 0. 1.]
62;[ 0.98900416 -0.01381389  0.14724111  7.85765789] [ 0.01311728  0.99989771  0.00570105 -0.76108766] [-1.47304799e-01 -3.70696352e-03  9.89084200e-01  4.29236684e+01] [0. 0. 0. 1.];[ 0.98920106 -0.00904026  0.14628583  7.99266973] [ 0.00833244  0.99995043  0.00545061 -0.77594215] [-1.46327858e-01 -4.17283005e-03  9.89227348e-01  4.39458948e+01] [0. 0. 0. 1.]
63;[ 0.98893334 -0.01363214  0.14773294  7.84496142] [ 0.01287524  0.99989863  0.00607855 -0.77047806] [-1.47800833e-01 -4.10918552e-03  9.89008609e-01  4.29321811e+01] [0. 0. 0. 1.];[ 9.89418594e-01 -4.81945650e-03  1.45009032e-01  8.12490678e+00] [ 0.00542315  0.9999782  -0.00376815 -0.76967254] [-1.44987709e-01  4.51468111e-03  9.89423156e-01  4.48651977e+01] [0. 0. 0. 1.]
64;[ 9.89382648e-01 -4.58081408e-03  1.45261802e-01  8.11509554e+00] [ 0.00515938  0.99998019 -0.0036064  -0.77644638] [-1.45242404e-01  4.31757442e-03  9.89386680e-01  4.48855141e+01] [0. 0. 0. 1.];[ 9.89968881e-01 -5.97184402e-03  1.41159313e-01  8.32898454e+00] [ 0.0082705   0.99984249 -0.01570305 -0.76376587] [-1.41043304e-01  1.67129882e-02  9.89862345e-01  4.58429435e+01] [0. 0. 0. 1.]
65;[ 9.89382648e-01 -4.58081408e-03  1.45261802e-01  8.11509554e+00] [ 0.00515938  0.99998019 -0.0036064  -0.77644638] [-1.45242404e-01  4.31757442e-03  9.89386680e-01  4.48855141e+01] [0. 0. 0. 1.];[ 9.89889470e-01 -7.08740159e-03  1.41663708e-01  8.41355327e+00] [ 0.00975639  0.99978759 -0.01815462 -0.79718749] [-1.41504948e-01  1.93531888e-02  9.89748354e-01  4.68349414e+01] [0. 0. 0. 1.]
66;[ 9.89889470e-01 -7.08740159e-03  1.41663708e-01  8.41355327e+00] [ 0.00975639  0.99978759 -0.01815462 -0.79718749] [-1.41504948e-01  1.93531888e-02  9.89748354e-01  4.68349414e+01] [0. 0. 0. 1.];[ 0.98986697 -0.01195684  0.1414935   8.49553559] [ 0.01357619  0.99985287 -0.01048484 -0.8547485 ] [-1.41347314e-01  1.22995376e-02  9.89883659e-01  4.77597469e+01] [0. 0. 0. 1.]
67;[ 9.89846629e-01 -3.96205118e-03  1.42084314e-01  8.40432213e+00] [ 0.00647631  0.99983045 -0.01723745 -0.80896084] [-1.41991928e-01  1.79826164e-02  9.89704460e-01  4.68080863e+01] [0. 0. 0. 1.];[ 9.90044807e-01 -2.63670991e-03  1.40727851e-01  8.61788433e+00] [ 0.00347273  0.99997775 -0.00569544 -0.82731965] [-1.40709703e-01  6.12745291e-03  9.90031936e-01  4.87165743e+01] [0. 0. 0. 1.]
68;[ 9.90044807e-01 -2.63670991e-03  1.40727851e-01  8.61788433e+00] [ 0.00347273  0.99997775 -0.00569544 -0.82731965] [-1.40709703e-01  6.12745291e-03  9.90031936e-01  4.87165743e+01] [0. 0. 0. 1.];[ 9.90484107e-01 -4.78102292e-03  1.37544084e-01  8.84075237e+00] [ 0.00577801  0.99995984 -0.00685017 -0.84997409] [-1.37505810e-01  7.57971751e-03  9.90471958e-01  4.98006517e+01] [0. 0. 0. 1.]
69;[ 9.90151134e-01 -3.76509067e-03  1.39951979e-01  8.67018215e+00] [ 0.00444983  0.99997961 -0.00458006 -0.85881468] [-1.39931882e-01  5.15770994e-03  9.90147699e-01  4.86998498e+01] [0. 0. 0. 1.];[ 9.90710285e-01 -7.20054051e-03  1.35798685e-01  8.98891003e+00] [ 0.00854353  0.99992017 -0.00930935 -0.88221438] [-1.35720812e-01  1.03830671e-02  9.90692714e-01  5.06812404e+01] [0. 0. 0. 1.]
70;[ 9.90706978e-01 -8.05702837e-03  1.35774693e-01  9.00397748e+00] [ 0.00940937  0.99991228 -0.0093214  -0.87877846] [-1.35687680e-01  1.05123301e-02  9.90695889e-01  5.07016711e+01] [0. 0. 0. 1.];[ 9.90848506e-01 -6.09983062e-03  1.34840760e-01  9.10297585e+00] [ 0.00786076  0.99989059 -0.01253078 -0.88918493] [-1.34749571e-01  1.34760506e-02  9.90788044e-01  5.16325062e+01] [0. 0. 0. 1.]
71;[ 9.90706978e-01 -8.05702837e-03  1.35774693e-01  9.00397748e+00] [ 0.00940937  0.99991228 -0.0093214  -0.87877846] [-1.35687680e-01  1.05123301e-02  9.90695889e-01  5.07016711e+01] [0. 0. 0. 1.];[ 9.90966438e-01 -5.06472918e-03  1.34014426e-01  9.28450220e+00] [ 0.0068313   0.99989569 -0.01272543 -0.92187726] [-1.33935996e-01  1.35259629e-02  9.90897672e-01  5.26569586e+01] [0. 0. 0. 1.]
72;[ 9.90966438e-01 -5.06472918e-03  1.34014426e-01  9.28450220e+00] [ 0.0068313   0.99989569 -0.01272543 -0.92187726] [-1.33935996e-01  1.35259629e-02  9.90897672e-01  5.26569586e+01] [0. 0. 0. 1.];[ 9.91009976e-01 -2.23573428e-03  1.33769313e-01  9.42354638e+00] [ 0.00409708  0.99989856 -0.01364092 -0.92487581] [-1.33725246e-01  1.40663548e-02  9.90918612e-01  5.36351361e+01] [0. 0. 0. 1.]
73;[ 9.90966438e-01 -5.06472918e-03  1.34014426e-01  9.28450220e+00] [ 0.0068313   0.99989569 -0.01272543 -0.92187726] [-1.33935996e-01  1.35259629e-02  9.90897672e-01  5.26569586e+01] [0. 0. 0. 1.];[9.90937566e-01 7.33594671e-03 1.34122795e-01 9.55624578e+00] [-0.00582207  0.99991488 -0.011676   -0.96195547] [-1.34197034e-01  1.07893181e-02  9.90895931e-01  5.46345416e+01] [0. 0. 0. 1.]
