0;;
1;;
12;[ 0.85557369 -0.01519227  0.51745806  2.22939906] [ 1.73758294e-02  9.99848833e-01  6.25493580e-04 -6.14856457e-02] [-0.51738934  0.00845611  0.85570834  4.44255623] [0. 0. 0. 1.];[ 0.79713727 -0.01604328  0.60358494  2.93148144] [ 2.00764103e-02  9.99798447e-01  6.02927363e-05 -4.63299251e-02] [-0.60346426  0.01206976  0.7972987   5.15718574] [0. 0. 0. 1.]
13;[ 0.79737609 -0.01599584  0.60327068  2.93734411] [ 1.99081910e-02  9.99801793e-01  1.96194633e-04 -5.05461668e-02] [-0.60315424  0.01185359  0.79753649  5.15790922] [0. 0. 0. 1.];[ 0.76413967 -0.01641781  0.64484185  3.32596945] [ 2.18642392e-02  9.99760845e-01 -4.55076884e-04 -4.15731795e-02] [-0.64468016  0.01444672  0.76431589  5.50950843] [0. 0. 0. 1.]
14;[ 0.79737609 -0.01599584  0.60327068  2.93734411] [ 1.99081910e-02  9.99801793e-01  1.96194633e-04 -5.05461668e-02] [-0.60315424  0.01185359  0.79753649  5.15790922] [0. 0. 0. 1.];[ 0.72940837 -0.01560204  0.68390058  3.73281354] [ 2.21261526e-02  9.99754874e-01 -7.90731213e-04 -4.60694751e-02] [-0.6837206   0.01570885  0.72957479  5.83420939] [0. 0. 0. 1.]
15;[ 0.72977644 -0.01537926  0.68351286  3.73099238] [ 2.19794139e-02  9.99757951e-01 -9.72215309e-04 -4.21135071e-02] [-0.68333247  0.01573271  0.72993782  5.81715188] [0. 0. 0. 1.];[ 0.69141684 -0.01724463  0.72225021  4.15721565] [ 2.59556484e-02  9.99662616e-01 -9.79385740e-04 -4.19299714e-02] [-0.72198965  0.01942364  0.69163117  6.13851016] [0. 0. 0. 1.]
16;[ 0.72977644 -0.01537926  0.68351286  3.73099238] [ 2.19794139e-02  9.99757951e-01 -9.72215309e-04 -4.21135071e-02] [-0.68333247  0.01573271  0.72993782  5.81715188] [0. 0. 0. 1.];[ 0.65236439 -0.02042989  0.75763007  4.62364858] [ 3.02010132e-02  9.99543395e-01  9.48344202e-04 -5.57302855e-02] [-0.7573035   0.02226253  0.65268352  6.4047642 ] [0. 0. 0. 1.]
17;[ 0.65228477 -0.02085264  0.7576871   4.61975786] [ 3.08111299e-02  9.99524741e-01  9.83386422e-04 -5.53453966e-02] [-0.75734751  0.02270375  0.65261726  6.39740895] [0. 0. 0. 1.];[ 0.61308022 -0.02547329  0.78960987  5.08813983] [ 0.03688063  0.99931318  0.00360305 -0.0735117 ] [-0.78915934  0.02691235  0.61359862  6.64634579] [0. 0. 0. 1.]
18;[ 0.65228477 -0.02085264  0.7576871   4.61975786] [ 3.08111299e-02  9.99524741e-01  9.83386422e-04 -5.53453966e-02] [-0.75734751  0.02270375  0.65261726  6.39740895] [0. 0. 0. 1.];[ 0.57524334 -0.0290524   0.81746624  5.61454446] [ 0.04400806  0.99902087  0.00453671 -0.04657896] [-0.81679764  0.03336539  0.57595865  6.91377668] [0. 0. 0. 1.]
19;[ 0.57482088 -0.02926183  0.81775589  5.59980196] [ 0.044112    0.99901535  0.00474044 -0.0508996 ] [-0.8170894   0.03334794  0.57554568  6.91347446] [0. 0. 0. 1.];[ 0.53926407 -0.0336456   0.84146434  6.17975758] [ 0.04935223  0.9987469   0.00830642 -0.04604831] [-0.84068937  0.03704879  0.5402488   7.20098641] [0. 0. 0. 1.]
20;[ 0.57482088 -0.02926183  0.81775589  5.59980196] [ 0.044112    0.99901535  0.00474044 -0.0508996 ] [-0.8170894   0.03334794  0.57554568  6.91347446] [0. 0. 0. 1.];[ 0.50562461 -0.03619313  0.86199409  6.66542458] [ 0.05053529  0.99864668  0.0122881  -0.05724442] [-0.86127228  0.03734796  0.50676937  7.41513936] [0. 0. 0. 1.]
21;[ 0.50596049 -0.03597692  0.86180604  6.66431763] [ 0.05001544  0.99867237  0.01232681 -0.0581894 ] [-0.86110536  0.03686673  0.50708816  7.40252221] [0. 0. 0. 1.];[ 0.47414616 -0.03686374  0.87967408  7.24220311] [ 0.05131397  0.99858178  0.01418836 -0.02735009] [-0.87894954  0.03841221  0.47536534  7.68760858] [0. 0. 0. 1.]
22;[ 0.50596049 -0.03597692  0.86180604  6.66431763] [ 0.05001544  0.99867237  0.01232681 -0.0581894 ] [-0.86110536  0.03686673  0.50708816  7.40252221] [0. 0. 0. 1.];[ 0.44600102 -0.03815968  0.89421861  7.78902533] [ 0.05131452  0.99853754  0.0170177  -0.03191302] [-0.89356024  0.03829649  0.44730691  7.89225122] [0. 0. 0. 1.]
23;[ 0.44619802 -0.03825801  0.89411613  7.78926024] [ 0.05129045  0.99853685  0.01713014 -0.03659425] [-0.89346327  0.03821618  0.44750744  7.88516026] [0. 0. 0. 1.];[ 0.41995783 -0.03935186  0.90669005  8.36367436] [ 0.05252828  0.99843859  0.01900402 -0.02838575] [-0.90602218  0.03964598  0.42136919  8.10053625] [0. 0. 0. 1.]
24;[ 0.44619802 -0.03825801  0.89411613  7.78926024] [ 0.05129045  0.99853685  0.01713014 -0.03659425] [-0.89346327  0.03821618  0.44750744  7.88516026] [0. 0. 0. 1.];[ 0.39671061 -0.04095909  0.91702947  8.96739275] [ 0.05501521  0.9982691   0.02078786 -0.02595079] [-0.91629363  0.0422038   0.39827732  8.30188612] [0. 0. 0. 1.]
25;[ 0.39658938 -0.04109029  0.91707603  8.96052763] [ 0.05488875  0.99827179  0.02099169 -0.02815128] [-0.91635369  0.04201207  0.39815939  8.29609544] [0. 0. 0. 1.];[ 0.37288053 -0.04221337  0.92691863  9.59209621] [ 0.05678572  0.99813028  0.02261272 -0.02480426] [-0.9261401   0.04420389  0.37458046  8.5411055 ] [0. 0. 0. 1.]
26;[ 0.39658938 -0.04109029  0.91707603  8.96052763] [ 0.05488875  0.99827179  0.02099169 -0.02815128] [-0.91635369  0.04201207  0.39815939  8.29609544] [0. 0. 0. 1.];[ 0.35276439 -0.04132418  0.93479923 10.19762822] [ 0.05904189  0.99801661  0.02183821 -0.01852473] [-0.9338476   0.04748857  0.35450458  8.69425945] [0. 0. 0. 1.]
27;[ 0.35276439 -0.04132418  0.93479923 10.19762822] [ 0.05904189  0.99801661  0.02183821 -0.01852473] [-0.9338476   0.04748857  0.35450458  8.69425945] [0. 0. 0. 1.];[ 0.3319706  -0.03893093  0.94248602 10.8552534 ] [0.06179756 0.99789911 0.01945299 0.0097554 ] [-0.94126329  0.05178551  0.333679    8.88957652] [0. 0. 0. 1.]
28;[ 0.35264734 -0.04118547  0.93484951 10.18144015] [ 0.05884407  0.99802975  0.02177155 -0.01615565] [-0.93390429  0.04733267  0.35437606  8.6826116 ] [0. 0. 0. 1.];[ 0.31345098 -0.03716312  0.94887691 11.51144324] [0.0655173  0.99769915 0.01743235 0.02130895] [-0.94734153  0.05670367  0.3151646   9.0482696 ] [0. 0. 0. 1.]
29;[ 0.31316864 -0.03733165  0.94896351 11.48965655] [0.06518345 0.99771563 0.01773825 0.01220817] [-0.94745792  0.05630165  0.31488665  9.0379204 ] [0. 0. 0. 1.];[ 0.29668123 -0.03518787  0.95432807 12.21414145] [0.06853419 0.99752874 0.01547487 0.03454796] [-0.95251421  0.060813    0.29835963  9.23032326] [0. 0. 0. 1.]
30;[ 0.31316864 -0.03733165  0.94896351 11.48965655] [0.06518345 0.99771563 0.01773825 0.01220817] [-0.94745792  0.05630165  0.31488665  9.0379204 ] [0. 0. 0. 1.];[ 0.28140328 -0.03441776  0.95897216 12.91763694] [0.07076425 0.99737981 0.01503097 0.03822632] [-0.95697681  0.06363118  0.2831015   9.39194849] [0. 0. 0. 1.]
31;[ 0.28140328 -0.03441776  0.95897216 12.91763694] [0.07076425 0.99737981 0.01503097 0.03822632] [-0.95697681  0.06363118  0.2831015   9.39194849] [0. 0. 0. 1.];[ 0.26859452 -0.03428758  0.9626429  13.66692065] [0.07140774 0.99732523 0.01559887 0.04075338] [-0.96060289  0.06455038  0.27032449  9.56300259] [0. 0. 0. 1.]
32;[ 0.28141612 -0.03471048  0.95895785 12.91526548] [0.07082491 0.99737116 0.01531658 0.03235118] [-0.95696855  0.06360777  0.28313469  9.38502011] [0. 0. 0. 1.];[ 0.25510513 -0.03519284  0.96627265 14.43106165] [0.0707868  0.99733555 0.01763581 0.04763209] [-0.96431872  0.06390036  0.25691661  9.77980806] [0. 0. 0. 1.]
33;[ 0.25545913 -0.03512192  0.9661817  14.42209464] [0.07048068 0.99735751 0.01762006 0.04902032] [-0.96424743  0.06359594  0.2572595   9.75836143] [0. 0. 0. 1.];[ 0.24439834 -0.03597599  0.96900732 15.2379528 ] [0.07117489 0.99728146 0.01907433 0.06008454] [-0.96705925  0.06430725  0.24629452  9.96335778] [0. 0. 0. 1.]
34;[ 0.25545913 -0.03512192  0.9661817  14.42209464] [0.07048068 0.99735751 0.01762006 0.04902032] [-0.96424743  0.06359594  0.2572595   9.75836143] [0. 0. 0. 1.];[ 0.23364182 -0.03588567  0.97166029 16.05775299] [0.07274184 0.99716334 0.01933632 0.07677698] [-0.96959792  0.06616258  0.23558945 10.13782301] [0. 0. 0. 1.]
35;[ 0.23390499 -0.03605195  0.97159081 16.07896453] [0.07277416 0.99715817 0.01948068 0.07545085] [-0.96953204  0.06615007  0.23586393 10.12944845] [0. 0. 0. 1.];[ 0.22445012 -0.03559684  0.97383521 16.92020353] [0.07551105 0.9969632  0.01903841 0.08873948] [-0.97155557  0.06926214  0.22645646 10.31164333] [0. 0. 0. 1.]
36;[ 0.23390499 -0.03605195  0.97159081 16.07896453] [0.07277416 0.99715817 0.01948068 0.07545085] [-0.96953204  0.06615007  0.23586393 10.12944845] [0. 0. 0. 1.];[ 0.21701814 -0.03768362  0.97543994 17.81935102] [0.07623227 0.99685717 0.02155068 0.09601041] [-0.9731864   0.06968311  0.2192088  10.49597611] [0. 0. 0. 1.]
37;[ 0.21701814 -0.03768362  0.97543994 17.81935102] [0.07623227 0.99685717 0.02155068 0.09601041] [-0.9731864   0.06968311  0.2192088  10.49597611] [0. 0. 0. 1.];[ 0.21070247 -0.04067385  0.97670369 18.69897032] [0.07633415 0.99676777 0.02504198 0.10911984] [-0.97456532  0.06927944  0.21312624 10.69426506] [0. 0. 0. 1.]
38;[ 0.21692881 -0.03735939  0.97547228 17.8204749 ] [0.07612022 0.99687216 0.02125111 0.10239715] [-0.97321509  0.06964319  0.2190941  10.50785014] [0. 0. 0. 1.];[ 0.20567145 -0.04221954  0.97770996 19.6095117 ] [0.07676714 0.99668637 0.02689021 0.12636077] [-0.97560548  0.06952545  0.208231   10.8979061 ] [0. 0. 0. 1.]
39;[ 0.2061219  -0.04210695  0.97761995 19.59516158] [0.07655393 0.99670551 0.02678831 0.13258418] [-0.97552717  0.069319    0.20866629 10.8794346 ] [0. 0. 0. 1.];[ 0.20334281 -0.04259207  0.97818077 20.5070877 ] [0.07690321 0.99666172 0.02741024 0.15159323] [-0.97608278  0.06965156  0.20593946 11.05625636] [0. 0. 0. 1.]
40;[ 0.2061219  -0.04210695  0.97761995 19.59516158] [0.07655393 0.99670551 0.02678831 0.13258418] [-0.97552717  0.069319    0.20866629 10.8794346 ] [0. 0. 0. 1.];[ 0.20114857 -0.04362112  0.97858901 21.38925558] [0.07784452 0.99656031 0.02842129 0.17199012] [-0.97646274  0.07046089  0.20385235 11.23797407] [0. 0. 0. 1.]
41;[ 0.20134598 -0.04371654  0.97854415 21.38927534] [0.07769412 0.99656879 0.02853539 0.17188935] [-0.97643403  0.07028164  0.20405164 11.23723786] [0. 0. 0. 1.];[ 0.19909812 -0.04504442  0.97894379 22.25568526] [0.07808853 0.99649584 0.02997035 0.16111618] [-0.97686341  0.07047724  0.2019179  11.43327979] [0. 0. 0. 1.]
42;[ 0.20134598 -0.04371654  0.97854415 21.38927534] [0.07769412 0.99656879 0.02853539 0.17188935] [-0.97643403  0.07028164  0.20405164 11.23723786] [0. 0. 0. 1.];[ 0.2003456  -0.04467454  0.9787062  23.15134233] [0.07891985 0.99644942 0.0293292  0.1841772 ] [-0.9765415   0.07136337  0.20315997 11.57308531] [0. 0. 0. 1.]
43;[ 0.20036719 -0.0444171   0.9787135  23.16135783] [0.07898775 0.99645218 0.02905136 0.18793737] [-0.97653158  0.07148544  0.20316473 11.58159493] [0. 0. 0. 1.];[ 0.20038038 -0.04361122  0.97874704 24.0311731 ] [0.08120276 0.99631069 0.02776906 0.21639566] [-0.97634718  0.07391259  0.20318246 11.76116213] [0. 0. 0. 1.]
44;[ 0.20036719 -0.0444171   0.9787135  23.16135783] [0.07898775 0.99645218 0.02905136 0.18793737] [-0.97653158  0.07148544  0.20316473 11.58159493] [0. 0. 0. 1.];[ 0.20260275 -0.04347861  0.97829532 24.91462432] [0.08193916 0.99626315 0.02730774 0.21799212] [-0.97582688  0.07462808  0.20540825 11.9311063 ] [0. 0. 0. 1.]
45;[ 0.20284173 -0.04360517  0.97824017 24.90916655] [0.08210834 0.99624717 0.02738236 0.22148633] [-0.97576301  0.07476739  0.20566084 11.92266752] [0. 0. 0. 1.];[ 0.20439866 -0.0422465   0.97797567 25.77602002] [0.08115497 0.99636025 0.02607915 0.22390736] [-0.97551784  0.07403705  0.20708322 12.09881566] [0. 0. 0. 1.]
46;[ 0.20284173 -0.04360517  0.97824017 24.90916655] [0.08210834 0.99624717 0.02738236 0.22148633] [-0.97576301  0.07476739  0.20566084 11.92266752] [0. 0. 0. 1.];[ 0.20533321 -0.04035195  0.9778599  26.61903031] [0.08125349 0.99640314 0.02405536 0.23935985] [-0.97531336  0.07451516  0.20787339 12.29594757] [0. 0. 0. 1.]
47;[ 0.20498667 -0.0404811   0.97792727 26.60465013] [0.08158109 0.99637422 0.02414422 0.23637196] [-0.9753589   0.07483113  0.20754592 12.29877419] [0. 0. 0. 1.];[ 0.20678496 -0.03901975  0.97760802 27.46684831] [0.08108257 0.99645065 0.02262113 0.24564946] [-0.97502082  0.07458926  0.20921483 12.4877524 ] [0. 0. 0. 1.]
48;[ 0.20498667 -0.0404811   0.97792727 26.60465013] [0.08158109 0.99637422 0.02414422 0.23637196] [-0.9753589   0.07483113  0.20754592 12.29877419] [0. 0. 0. 1.];[ 0.20795154 -0.03825644  0.97739071 28.29753851] [0.08205268 0.99639514 0.02154261 0.24645565] [-0.9746915   0.07571771  0.21034095 12.66299347] [0. 0. 0. 1.]
49;[ 0.20823156 -0.03831674  0.97732873 28.28230932] [0.08234672 0.99637141 0.02151837 0.24945971] [-0.97460691  0.07599901  0.21063123 12.64363778] [0. 0. 0. 1.];[ 0.20883965 -0.03733433  0.977237   29.13653809] [0.08389057 0.99627155 0.02013376 0.27082065] [-0.9743451   0.07777624  0.211193   12.83926391] [0. 0. 0. 1.]
50;[ 0.20823156 -0.03831674  0.97732873 28.28230932] [0.08234672 0.99637141 0.02151837 0.24945971] [-0.97460691  0.07599901  0.21063123 12.64363778] [0. 0. 0. 1.];[ 0.21004961 -0.03859536  0.97692864 29.97984961] [0.08598081 0.99607828 0.02086516 0.27329667] [-0.9739027   0.07961439  0.21254432 12.99753995] [0. 0. 0. 1.]
51;[ 0.21021776 -0.03829328  0.97690435 29.97648898] [0.08568223 0.99610936 0.02060834 0.2809844 ] [-0.97389273  0.0793711   0.21268094 12.9923931 ] [0. 0. 0. 1.];[ 0.21165393 -0.03895195  0.97656815 30.86035241] [0.08652056 0.99602921 0.02097638 0.28894411] [-0.97350748  0.08005349  0.21418364 13.18535077] [0. 0. 0. 1.]
52;[ 0.21021776 -0.03829328  0.97690435 29.97648898] [0.08568223 0.99610936 0.02060834 0.2809844 ] [-0.97389273  0.0793711   0.21268094 12.9923931 ] [0. 0. 0. 1.];[ 0.21281938 -0.03878551  0.97632146 31.69243028] [0.08592946 0.99608325 0.02083959 0.29275948] [-0.97330573  0.07945971  0.21531864 13.35642137] [0. 0. 0. 1.]
53;[ 0.21322631 -0.03878053  0.97623287 31.69295359] [0.08597507 0.99608034 0.02079051 0.29292491] [-0.97321263  0.0794986   0.21572469 13.34461479] [0. 0. 0. 1.];[ 0.2132843  -0.03822599  0.97624207 32.55723046] [0.08551662 0.99612948 0.02032148 0.29873327] [-0.97324032  0.07915067  0.21572774 13.55248122] [0. 0. 0. 1.]
54;[ 0.21322631 -0.03878053  0.97623287 31.69295359] [0.08597507 0.99608034 0.02079051 0.29292491] [-0.97321263  0.0794986   0.21572469 13.34461479] [0. 0. 0. 1.];[ 0.21498224 -0.03856593  0.97585619 33.42722668] [0.08703048 0.99600105 0.02018914 0.30899433] [-0.97273241  0.08058893  0.21747895 13.70173492] [0. 0. 0. 1.]
55;[ 0.21477428 -0.03851018  0.97590418 33.41272345] [0.08697655 0.99600631 0.02016187 0.30678031] [-0.97278317  0.08055053  0.21726602 13.70953891] [0. 0. 0. 1.];[ 0.21451961 -0.0395954   0.97591677 34.28284904] [0.08844667 0.99586031 0.02096279 0.32272591] [-0.9727068   0.08181966  0.21713364 13.87983556] [0. 0. 0. 1.]
56;[ 0.21477428 -0.03851018  0.97590418 33.41272345] [0.08697655 0.99600631 0.02016187 0.30678031] [-0.97278317  0.08055053  0.21726602 13.70953891] [0. 0. 0. 1.];[ 0.21287349 -0.04083454  0.97622611 35.17324121] [0.09088693 0.99562198 0.02182726 0.33222534] [-0.97284348  0.08407975  0.21565285 14.07342267] [0. 0. 0. 1.]
57;[ 0.21285225 -0.04040915  0.97624844 35.17753569] [0.09069216 0.99564819 0.02143847 0.34416536] [-0.97286631  0.08397485  0.21559075 14.08532005] [0. 0. 0. 1.];[ 0.21071668 -0.0407207   0.97669868 36.06683234] [0.08941809 0.99574621 0.02222343 0.33586985] [-0.97344896  0.08265168  0.2134615  14.26870534] [0. 0. 0. 1.]
58;[ 0.21285225 -0.04040915  0.97624844 35.17753569] [0.09069216 0.99564819 0.02143847 0.34416536] [-0.97286631  0.08397485  0.21559075 14.08532005] [0. 0. 0. 1.];[ 0.20836629 -0.04017901  0.97722522 36.96336634] [0.0877832  0.99589155 0.02222914 0.3391481 ] [-0.97410349  0.08115215  0.21103727 14.46704716] [0. 0. 0. 1.]
59;[ 0.20815908 -0.04026775  0.97726573 36.94077049] [0.08750273 0.99591245 0.02239787 0.33689042] [-0.97417302  0.0808511   0.21083176 14.4683761 ] [0. 0. 0. 1.];[ 0.20504764 -0.03853373  0.97799316 37.84635663] [0.08698642 0.99598803 0.02100503 0.35247152] [-0.97487888  0.08076509  0.20757691 14.63666194] [0. 0. 0. 1.]
60;[ 0.20815908 -0.04026775  0.97726573 36.94077049] [0.08750273 0.99591245 0.02239787 0.33689042] [-0.97417302  0.0808511   0.21083176 14.4683761 ] [0. 0. 0. 1.];[ 1.99349697e-01 -3.76978432e-02  9.79203028e-01  3.87120480e+01] [0.08890318 0.99583463 0.0202389  0.36555799] [-0.97588725  0.08301964  0.20187079 14.79637345] [0. 0. 0. 1.]
61;[ 1.99349697e-01 -3.76978432e-02  9.79203028e-01  3.87120480e+01] [0.08890318 0.99583463 0.0202389  0.36555799] [-0.97588725  0.08301964  0.20187079 14.79637345] [0. 0. 0. 1.];[ 1.93301307e-01 -3.76207872e-02  9.80417911e-01  3.96099756e+01] [0.09414471 0.99536493 0.01963256 0.3758905 ] [-0.97661219  0.08850615  0.19594714 14.98057983] [0. 0. 0. 1.]
62;[ 1.99243215e-01 -3.78146041e-02  9.79220198e-01  3.87231897e+01] [0.08908732 0.99581634 0.02032878 0.36443167] [-0.9758922   0.08318573  0.20177845 14.79720902] [0. 0. 0. 1.];[ 1.91759274e-01 -3.92372968e-02  9.80657338e-01  4.05506418e+01] [0.09722593 0.99504494 0.02080125 0.39667792] [-0.9766143   0.09135649  0.19462398 15.12001281] [0. 0. 0. 1.]
63;[ 1.91759274e-01 -3.92372968e-02  9.80657338e-01  4.05506418e+01] [0.09722593 0.99504494 0.02080125 0.39667792] [-0.9766143   0.09135649  0.19462398 15.12001281] [0. 0. 0. 1.];[ 1.91421161e-01 -4.10884593e-02  9.80647581e-01  4.14263349e+01] [0.09836897 0.99489598 0.02248396 0.4115839 ] [-0.97656617  0.09216138  0.19448597 15.27715255] [0. 0. 0. 1.]
64;[ 1.91620163e-01 -3.91628801e-02  9.80687505e-01  4.05349854e+01] [0.09767321 0.99500428 0.02064988 0.39945655] [-0.97659698  0.09182997  0.19448805 15.12596551] [0. 0. 0. 1.];[ 0.19207981 -0.04324547  0.98042602 42.35891977] [0.09854042 0.99482955 0.02457529 0.3940437 ] [-0.97641955  0.09189117  0.1953481  15.4848951 ] [0. 0. 0. 1.]
65;[ 0.19207981 -0.04324547  0.98042602 42.35891977] [0.09854042 0.99482955 0.02457529 0.3940437 ] [-0.97641955  0.09189117  0.1953481  15.4848951 ] [0. 0. 0. 1.];[ 1.94005237e-01 -4.30682885e-02  9.80054637e-01  4.32826482e+01] [0.09810755 0.99487912 0.02429902 0.42772976] [-0.97608241  0.09143662  0.19723708 15.67032895] [0. 0. 0. 1.]
66;[ 0.19231359 -0.04299467  0.98039122 42.36420819] [0.09842372 0.99484733 0.02432183 0.40307736] [-0.9763853   0.09181633  0.19555435 15.48010885] [0. 0. 0. 1.];[ 1.96544288e-01 -4.22558630e-02  9.79583986e-01  4.41936689e+01] [0.09749292 0.99496207 0.02335819 0.43974362] [-0.97563593  0.09091159  0.19967376 15.8249908 ] [0. 0. 0. 1.]
67;[ 1.96501643e-01 -4.22071903e-02  9.79594639e-01  4.41923663e+01] [0.09746292 0.99496593 0.02331892 0.44046913] [-0.97564752  0.09089194  0.19962608 15.82764644] [0. 0. 0. 1.];[ 1.97104564e-01 -4.03579353e-02  9.79551442e-01  4.51590379e+01] [0.09702779 0.99505002 0.02147263 0.46798694] [-0.97556927  0.09081135  0.20004474 16.03548373] [0. 0. 0. 1.]
68;[ 1.96501643e-01 -4.22071903e-02  9.79594639e-01  4.41923663e+01] [0.09746292 0.99496593 0.02331892 0.44046913] [-0.97564752  0.09089194  0.19962608 15.82764644] [0. 0. 0. 1.];[ 1.98777501e-01 -4.02191229e-02  9.79219040e-01  4.60972090e+01] [0.0963807  0.99511646 0.02130718 0.47108246] [-0.97529394  0.09014243  0.20168311 16.21796809] [0. 0. 0. 1.]
69;[ 1.98777501e-01 -4.02191229e-02  9.79219040e-01  4.60972090e+01] [0.0963807  0.99511646 0.02130718 0.47108246] [-0.97529394  0.09014243  0.20168311 16.21796809] [0. 0. 0. 1.];[ 1.98510892e-01 -3.88030561e-02  9.79330255e-01  4.70804247e+01] [0.09562079 0.99521589 0.02005008 0.50329243] [-0.97542303  0.08966418  0.20127157 16.42264259] [0. 0. 0. 1.]
70;[ 1.98295651e-01 -3.99129168e-02  9.79329257e-01  4.60945662e+01] [0.09666621 0.99509566 0.0209824  0.47481628] [-0.97536377  0.09050733  0.20118137 16.23251649] [0. 0. 0. 1.];[ 1.96814630e-01 -3.85146289e-02  9.79683941e-01  4.80637807e+01] [0.09444626 0.9953259  0.02015569 0.48910762] [-0.97588109  0.08856055  0.19953226 16.62804342] [0. 0. 0. 1.]
71;[ 1.96807250e-01 -3.82119347e-02  9.79697277e-01  4.80672876e+01] [0.09447197 0.99532973 0.01984358 0.49616652] [-0.97588009  0.08864857  0.19949806 16.62781506] [0. 0. 0. 1.];[ 1.94501814e-01 -3.65736648e-02  9.80220083e-01  4.90785995e+01] [0.09323776 0.99546934 0.01864178 0.51931854] [-0.97646084  0.08776767  0.19703064 16.84283462] [0. 0. 0. 1.]
